tour,player_id,full_name,first_name,last_name,country_code,country_name,birth_date,birth_place,hand_code,hand_description,backhand_code,backhand_description,height_cm,weight_kg,pro_year,coach,active_status,active_status_description,current_singles_rank,current_singles_rank_source,current_doubles_rank,profile_url,source_api_url,source_page_url,source_kind,fetch_status,fetched_at_utc,observed_rows,latest_observed_event_date,error,source_notes
atp,105641,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/105641,,atp_official_hero_json,not_found,2026-03-21T20:11:56Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,105643,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/105643,,atp_official_hero_json,not_found,2026-03-21T20:14:05Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,105649,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/105649,,atp_official_hero_json,not_found,2026-03-21T20:12:11Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,105655,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/105655,,atp_official_hero_json,not_found,2026-03-21T20:14:45Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,105656,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/105656,,atp_official_hero_json,not_found,2026-03-21T20:16:18Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,105657,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/105657,,atp_official_hero_json,not_found,2026-03-21T20:16:21Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,105676,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/105676,,atp_official_hero_json,not_found,2026-03-21T20:13:35Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,105683,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/105683,,atp_official_hero_json,not_found,2026-03-21T20:16:41Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,105714,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/105714,,atp_official_hero_json,not_found,2026-03-21T20:14:48Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,105723,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/105723,,atp_official_hero_json,not_found,2026-03-21T20:11:37Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,105731,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/105731,,atp_official_hero_json,not_found,2026-03-21T20:18:05Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,105732,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/105732,,atp_official_hero_json,not_found,2026-03-21T20:17:26Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,105747,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/105747,,atp_official_hero_json,not_found,2026-03-21T20:15:34Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,105777,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/105777,,atp_official_hero_json,not_found,2026-03-21T20:14:34Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,105806,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/105806,,atp_official_hero_json,not_found,2026-03-21T20:16:43Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,105807,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/105807,,atp_official_hero_json,not_found,2026-03-21T20:17:17Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,105812,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/105812,,atp_official_hero_json,not_found,2026-03-21T22:39:56Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,105815,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/105815,,atp_official_hero_json,not_found,2026-03-21T20:18:17Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,105819,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/105819,,atp_official_hero_json,not_found,2026-03-21T20:14:34Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,105827,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/105827,,atp_official_hero_json,not_found,2026-03-21T20:15:49Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,105841,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/105841,,atp_official_hero_json,not_found,2026-03-21T20:15:54Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,105870,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/105870,,atp_official_hero_json,not_found,2026-03-21T20:18:40Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,105877,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/105877,,atp_official_hero_json,not_found,2026-03-21T20:13:51Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,105882,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/105882,,atp_official_hero_json,not_found,2026-03-21T20:18:04Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,105899,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/105899,,atp_official_hero_json,not_found,2026-03-21T20:16:23Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,105902,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/105902,,atp_official_hero_json,not_found,2026-03-21T20:15:09Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,105906,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/105906,,atp_official_hero_json,not_found,2026-03-21T20:15:36Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,105911,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/105911,,atp_official_hero_json,not_found,2026-03-21T20:11:33Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,105916,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/105916,,atp_official_hero_json,not_found,2026-03-21T20:16:25Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,105932,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/105932,,atp_official_hero_json,not_found,2026-03-21T20:17:00Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,105933,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/105933,,atp_official_hero_json,not_found,2026-03-21T20:17:42Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,105936,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/105936,,atp_official_hero_json,not_found,2026-03-21T20:14:08Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,105938,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/105938,,atp_official_hero_json,not_found,2026-03-21T20:11:39Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,105943,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/105943,,atp_official_hero_json,not_found,2026-03-21T20:14:05Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,105948,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/105948,,atp_official_hero_json,not_found,2026-03-21T20:14:04Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,105952,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/105952,,atp_official_hero_json,not_found,2026-03-21T20:17:37Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,105967,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/105967,,atp_official_hero_json,not_found,2026-03-21T20:14:42Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,105985,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/105985,,atp_official_hero_json,not_found,2026-03-21T20:13:34Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,106000,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/106000,,atp_official_hero_json,not_found,2026-03-21T20:12:29Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,106005,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/106005,,atp_official_hero_json,not_found,2026-03-21T20:12:18Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,106026,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/106026,,atp_official_hero_json,not_found,2026-03-21T20:18:45Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,106033,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/106033,,atp_official_hero_json,not_found,2026-03-21T20:17:43Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,106034,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/106034,,atp_official_hero_json,not_found,2026-03-21T20:18:41Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,106043,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/106043,,atp_official_hero_json,not_found,2026-03-21T20:13:40Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,106044,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/106044,,atp_official_hero_json,not_found,2026-03-21T20:16:57Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,106045,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/106045,,atp_official_hero_json,not_found,2026-03-21T20:13:37Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,106057,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/106057,,atp_official_hero_json,not_found,2026-03-21T20:14:02Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,106058,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/106058,,atp_official_hero_json,not_found,2026-03-21T20:15:07Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,106065,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/106065,,atp_official_hero_json,not_found,2026-03-21T20:16:19Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,106072,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/106072,,atp_official_hero_json,not_found,2026-03-21T20:11:30Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,106075,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/106075,,atp_official_hero_json,not_found,2026-03-21T20:15:24Z,,,Official ATP player profile endpoint returned an empty payload.,
atp,106078,,,,,,,,,,,,,,,,,,,,,,https://www.atptour.com/en/-/www/players/hero/106078,,atp_official_hero_json,not_found,2026-03-21T20:13:48Z,,,Official ATP player profile endpoint returned an empty payload.,
