Date,Winner,Loser,odds_w,odds_l,tournament,tour,event_type,source,source_url,source_note,round
2026-01-05,Yue Yuan,Hanne Vandewinkel,1.53,2.38,Canberra 125,wta,manual_search_snippet,search_snippet_betfair,https://www.betfair.it/sport/tennis/wta-canberra-2026/ha-vandewinkel-y-yuan/35111136,"Search result snippet showed Hanne Vandewinkel 2.38 | Yue Yuan 1.53"
2025-04-14,Alexandra Eala,Anouk Koevermans,1.36,3.20,Oeiras 125,wta,manual_search_snippet,search_snippet_sportytrader,https://www.sportytrader.com/en/odds/alexandra-eala-anouk-koevermans-7621031/,"Search result snippet showed Match Winner Alexandra Eala 1.36 | Anouk Koevermans 3.20"
2025-06-07,Greet Minnen,Rebeka Masarova,1.90,1.90,Birmingham 125,wta,manual_search_snippet,manual_open_sportytrader,https://www.sportytrader.com/en/odds/rebeka-masarova-greet-minnen-7652802/,"Open page showed Winner Odds with Rebeka Masarova 1.90 and Greet Minnen 1.90"
2025-09-09,Arantxa Rus,Aliona Bolsova,1.36,2.80,San Sebastian 125,wta,manual_search_snippet,search_snippet_pokerstars,https://www.pokerstars.es/en/sports/tennis/2/wta-san-sebastian-2025/12757871/aliona-bolsova-v-a-rus/34716142/,"Search result snippet showed Match Betting Aliona Bolsova 2.80 | Arantxa Rus 1.36"
2025-10-15,Alice Rame,Irene Burillo,1.67,2.05,Rio De Janeiro 125,wta,manual_search_snippet,search_snippet_betfair,https://www.betfair.es/sport/tennis/wta-r%C3%ADo-de-janeiro-2025/rame-iren-burillo/34843070,"Search result snippet showed Alice Rame 1.67 | Irene Burillo 2.05"
2025-10-22,Simona Waltert,Irene Burillo,1.20,3.90,Florianopolis 125,wta,manual_search_snippet,search_snippet_pokerstars,https://www.pokerstars.es/en/sports/tennis/2/wta-florianopolis-2025/12767998/iren-burillo-v-sim-waltert/34872941/,"Search result snippet showed Match Betting Irene Burillo 3.90 | Simona Waltert 1.20"
2025-10-06,Guiomar Maristany Zuleta De Reales,Irene Burillo,1.60,2.15,Mallorca 125,wta,manual_search_snippet,search_snippet_pokerstars,https://www.pokerstars.es/en/sports/tennis/2/wta-mallorca-2025/12778208/gui-maristany-v-iren-burillo/35020823/,"Search result snippet showed Match Betting Guiomar Maristany Zuleta De Reales 1.60 | Irene Burillo 2.15",R32
2025-11-04,Carla Markus,Laura Pigossi,8.00,1.04,Tucuman 125,wta,manual_search_snippet,search_snippet_pokerstars,https://www.pokerstars.com/sports/tennis/2/wta-tucum-n-2025/12772359/c-markus-v-l-pigossi/34935369/,"Search result snippet showed Match Betting Laura Pigossi 1.04 | Carla Markus 8.00",R32
2025-11-04,Jazmin Ortenzi,Candela Vazquez,1.10,5.50,Tucuman 125,wta,manual_search_snippet,search_snippet_pokerstars,https://www.pokerstars.com/sports/tennis/2/wta-tucum-n-2025/12772359/c-vazquez-v-j-ortenzi/34935248/,"Search result snippet showed Match Betting Candela Vazquez 5.50 | Jazmin Ortenzi 1.10",R32
2025-12-02,Tatjana Maria,Irene Burillo,1.50,2.50,Quito 125,wta,manual_search_snippet,manual_open_pickdawgz,https://pickdawgz.com/tennis-picks/quito-prediction-maria-vs-burillo-escorihuela-12-2-2025-todays-tennis-picks/,"Open page showed The Line: Betting Odds: Tatjana Maria -200 / Irene Burillo Escorihuela +150",R32
2025-12-02,Amandine Monnot,Yuriko Miyazaki,2.50,1.44,Angers 125,wta,manual_search_snippet,search_snippet_pokerstars,https://www.pokerstars.es/en/sports/tennis/2/wta-angers-2025/12773227/monnot-v-y-miyazaki/35022178/,"Search result snippet showed Match Betting Yuriko Miyazaki 1.44 | Amandine Monnot 2.50",R32
2025-12-17,J. Engel,A. Blockx,2.75,1.35,Next Gen ATP Finals,atp,manual_search_snippet,manual_open_pickdawgz,https://pickdawgz.com/tennis-picks/blockx-vs-engel-prediction-12-17-2025-todays-tennis-picks/,"Open page showed The Line: Betting Odds: Alexander Blockx -286 / Justin Engel +175",RR
2026-02-10,T. Barrios Vera,T. Seyboth Wild,2.25,1.65,IEB+ Argentina Open,atp,manual_search_snippet,manual_open_dexwin,https://sportsbook.dexwin.bet/sportsbook/tennis/argentina/ieb-plus-argentina-open/tomas-barrios-vera-thiago-seyboth-wild-1006000000000028655360,"Open page stated Thiago Seyboth Wild is favored at 1.65, while Tomas Barrios Vera is 2.25",R32
2026-02-24,Anastasia Zolotareva,Julia Riera,3.10,1.30,Antalya 125 #1,wta,manual_search_snippet,search_snippet_pokerstars,https://www.pokerstars.es/en/sports/tennis/2/wta-antalya-2026/12791693/riera-v-an-zolotareva/35294926/,"Search result snippet showed Match Betting Julia Riera 1.30 | Anastasia Zolotareva 3.10",R32
2026-03-09,Linda Fruhvirtova,Beatriz Haddad Maia,1.83,1.83,Austin 125 #1,wta,manual_search_snippet,search_snippet_pokerstars,https://www.pokerstars.es/en/sports/tennis/2/wta-austin-iii-2026/12788696/lin-fruhvirtova-v-b-haddad-maia/35352122/,"Search result snippet showed Match Betting Linda Fruhvirtova 1.83 | Beatriz Haddad Maia 1.83",R32
2025-10-13,Irene Burillo,Sofia Da Cruz Mendonca,1.002,7.50,Rio De Janeiro 125,wta,manual_search_snippet,search_snippet_betfair,https://www.betfair.it/sport/tennis/wta-rio-de-janeiro-2025/iren-burillo-v-sof-cruz-mendonca/34839036,"Search result snippet showed Irene Burillo 1.002 | Sofia Da Cruz Mendonca 7.5"
2025-11-07,Solana Sierra,Carla Markus,1.10,7.45,Tucuman 125,wta,manual_search_snippet,manual_open_matchstat,https://matchstat.com/predictions-tips/tennis-prediction-pick-odds-sierra-markus-h2h-tucuman-open-2025-day-5/,"Open page stated Sierra 1.1 and Markus 7.45"
2025-11-07,Aryna Sabalenka,Amanda Anisimova,1.40,2.75,Wta Finals,wta,manual_search_snippet,manual_open_goonersguide,https://www.goonersguide.com/tennis-pick-57655-Aryna-Sabalenka-vs-Amanda-Anisimova.htm,"Open page showed BET365 Fixed Odds BETS: Sabalenka 1.40 | Anisimova 2.75",SF
2025-07-28,Sofia Costoulas,Martyna Kubka,1.44,2.50,Warsaw 125,wta,manual_search_snippet,search_snippet_pokerstars,https://www.pokerstars.es/en/sports/tennis/2/wta-warsaw-2025/12749457/costoulas-v-kubka/34559859/,"Search result snippet showed Match Betting Sofia Costoulas 1.44 | Martyna Kubka 2.50",R32
2025-09-01,Francesca Jones,Victoria Rodriguez,1.05,7.50,Guadalajara 125,wta,manual_search_snippet,search_snippet_pokerstars,https://www.pokerstars.com/sl/sports/tennis/2/wta-guadalajara-ii-2025/12756450/f-jones-v-victo-rodriguez/34685118/,"Search result snippet showed Match Betting Francesca Jones 1.05 | Victoria Rodriguez 7.50 on the WTA Guadalajara II 2025 match page",R32
2025-09-01,Carson Branstine,Anouk Koevermans,1.57,2.25,Montreux 125,wta,manual_search_snippet,search_snippet_betfair,https://www.betfair.es/sport/tennis/wta-montreux-2025/ano-koevermans-car-branstine/34683752,"Search result snippet showed Cuotas de partido Anouk Koevermans 2.25 | Carson Branstine 1.57 on the WTA Montreux 2025 match page",R32
2025-09-01,Darya Astakhova,Nuria Brancaccio,2.50,1.50,Montreux 125,wta,manual_search_snippet,search_snippet_betfair,https://www.betfair.es/sport/tennis/wta-montreux-2025/nur-brancaccio-astakhova/34683763,"Search result snippet showed Cuotas de partido Nuria Brancaccio 1.5 | Darya Astakhova 2.5 on the WTA Montreux 2025 match page",R32
2025-09-29,Tiphanie Lemaitre,Leonie Kung,1.57,2.20,Cosenza 125,wta,manual_search_snippet,search_snippet_pokerstars,https://www.pokerstars.es/sports/tenis/2/wta-rende-2025/12762554/kung-tiph-lemaitre/34786839/,"Search result snippet showed Apuestas a ganador Leonie Kung 2.20 | Tiphanie Lemaitre 1.57 on the WTA Rende 2025 match page",R32
2025-09-29,Carol Young Suh Lee,Kaitlin Quevedo,1.83,1.83,Samsun 125,wta,manual_search_snippet,search_snippet_pokerstars,https://www.pokerstars.es/en/sports/tennis/2/wta-samsun-2025/12762544/c-suh-lee-v-ka-quevedo/34789680/,"Search result snippet showed Match Betting Carol Young Suh Lee 1.83 | Kaitlin Quevedo 1.83",R32
2025-09-28,Linda Fruhvirtova,Anastasia Zakharova,1.87,1.80,Suzhou 125,wta,manual_search_snippet,search_snippet_pokerstars,https://www.pokerstars.com/sports/tennis/2/wta-suzhou-2025/12762338/lin-fruhvirtova-v-zakharova/34785009/,"Search result snippet showed Match Odds Linda Fruhvirtova 1.87 | Anastasia Zakharova 1.80",R32
2025-10-20,Alicia Herrero Linana,Marianne Angel Gonzalez,1.01,10.00,Queretaro 125,wta,manual_search_snippet,search_snippet_pokerstars,https://www.pokerstars.es/en/sports/tennis/2/wta-santiago-de-queretaro-2025/12768066/mari-gonzalez-v-linana/34865611/,"Search result snippet showed Match Betting Marianne Angel Gonzalez 10.00 | Alicia Herrero Linana 1.01",R32
2026-02-24,Moyuka Uchijima,Katarzyna Kawa,1.36,2.70,Antalya 125 #1,wta,manual_search_snippet,manual_search_betfair_sportsbook,https://www.betfair.com/betting/tennis/wta-antalya-2026/uchijima-v-kawa/e-35296432,"Betfair Sportsbook page listed Match Odds Moyuka Uchijima 4/11 and Katarzyna Kawa 17/10, equivalent to 1.36 and 2.70",R32
2026-03-03,Leyre Romero Gormaz,Carole Monnet,1.54,2.56,Antalya 125 #2,wta,manual_search_snippet,manual_search_betfair_exchange,https://www.betfair.com/exchange/plus/fi/tennis/wta-antalya-iii-2026/ley-romero-gormaz-car-monnet-vedonly%C3%B6nti-35322440,"Betfair Exchange page showed the leading visible Match Odds back prices as Leyre Romero Gormaz 1.54 | Carole Monnet 2.56",R32
2026-02-16,Katarina Jokic,Elizabeth Jones,1.85,1.85,Midland 125,wta,manual_search_snippet,search_snippet_pokerstars,https://www.pokerstars.es/sports/tenis/2/wta-midland-2026/12784378/kata-jokic-el-jones/35269050/,"Search result snippet showed Apuestas a ganador Katarina Jokic 1.85 | Elizabeth Jones 1.85 on the WTA Midland 2026 match page",R32
